id,infinitiv,presens,preteritum,perfektum,inflId
A26804nb,innynde,innynder,innyndet,innyndet,P010nb
A49035nb,rugge,rugger,rugga,rugga,P001nb
A49035nb,rugge,rugger,rugget,rugget,P010nb
A12889nb,envegsregulere,envegsregulerer,envegsregulerte,envegsregulert,P020nb
A12889nb,enveisregulere,enveisregulerer,enveisregulerte,enveisregulert,P020nb
A19643nb,gimpe,gimper,gimpa,gimpa,P001nb
A19643nb,gimpe,gimper,gimpet,gimpet,P010nb
A27018nb,intervenere,intervenerer,intervenerte,intervenert,P020nb
A33404nb,kåle,kåler,kåla,kåla,P001nb
A33404nb,kåle,kåler,kålet,kålet,P010nb
A10762nb,drapere,draperer,draperte,drapert,P020nb
A46807nb,publisere,publiserer,publiserte,publisert,P020nb
A47436nb,ranke,ranker,ranka,ranka,P001nb
A47436nb,ranke,ranker,ranket,ranket,P010nb
A64267nb,underbygge,underbygger,underbygget,underbygget,P010nb
A64267nb,underbygge,underbygger,underbygde,underbygd,P031nb
A22486nb,harve,harver,harva,harva,P001nb
A22486nb,harve,harver,harvet,harvet,P010nb
A13124nb,eskalere,eskalerer,eskalerte,eskalert,P020nb
A26419nb,innfelle,innfeller,innfelte,innfelt,P021nb
A30606nb,knuselske,knuselsker,knuselska,knuselska,P001nb
A30606nb,knuselske,knuselsker,knuselsket,knuselsket,P010nb
A49631nb,sage,sager,saga,saga,P001nb
A49631nb,sage,sager,saget,saget,P010nb
A49631nb,sage,sager,sagde,sagd,P030nb
A66601nb,vante,vanter,vanta,vanta,P001nb
A66601nb,vante,vanter,vantet,vantet,P010nb
A58579nb,svarteliste,svartelister,svartelista,svartelista,P001nb
A58579nb,svarteliste,svartelister,svartelistet,svartelistet,P010nb
A33113nb,kvekke,kvekker,kvekte,kvekt,P021nb
A65917nb,uttvære,uttværer,uttværa,uttværa,P001nb
A65917nb,uttvære,uttværer,uttværet,uttværet,P010nb
A61509nb,toppe,topper,toppa,toppa,P001nb
A61509nb,toppe,topper,toppet,toppet,P010nb
A58833nb,svovle,svovler,svovla,svovla,P001nb
A58833nb,svovle,svovler,svovlet,svovlet,P010nb
A10338nb,dissonere,dissonerer,dissonerte,dissonert,P020nb
A34266nb,legemliggjøre,legemliggjør,legemliggjorde,legemliggjort,P126nb
A5024nb,beile,beiler,beila,beila,P001nb
A5024nb,beile,beiler,beilet,beilet,P010nb
A5024nb,beile,beiler,beilte,beilt,P020nb
A55091nb,sneke,sneker,sneka,sneka,P001nb
A55091nb,sneke,sneker,sneket,sneket,P010nb
A40241nb,natte,natter,natta,natta,P001nb
A40241nb,natte,natter,nattet,nattet,P010nb
A5912nb,bile,biler,bilte,bilt,P020nb
A2178nb,antenne,antenner,antente,antent,P021nb
A61759nb,trakte,trakter,trakta,trakta,P001nb
A61759nb,trakte,trakter,traktet,traktet,P010nb
A15297nb,flaue,flauer,flaua,flaua,P001nb
A15297nb,flaue,flauer,flauet,flauet,P010nb
A30832nb,kollektivisere,kollektiviserer,kollektiviserte,kollektivisert,P020nb
A57039nb,steppe,stepper,steppa,steppa,P001nb
A57039nb,steppe,stepper,steppet,steppet,P010nb
A34896nb,lese,leser,leste,lest,P020nb
A28839nb,kartlegge,kartlegger,kartla,kartlagt,P104nb
A40864nb,nistirre,nistirrer,nistirra,nistirra,P001nb
A40864nb,nistirre,nistirrer,nistirret,nistirret,P010nb
A58149nb,ståke,ståker,ståka,ståka,P001nb
A58149nb,ståke,ståker,ståket,ståket,P010nb
A18494nb,fylke,fylker,fylka,fylka,P001nb
A18494nb,fylke,fylker,fylket,fylket,P010nb
A18494nb,fylke,fylker,fylkte,fylkt,P020nb
A16367nb,forhøye,forhøyer,forhøya,forhøya,P001nb
A16367nb,forhøye,forhøyer,forhøyet,forhøyet,P010nb
A16367nb,forhøye,forhøyer,forhøyde,forhøyd,P030nb
A58346nb,summere,summerer,summerte,summert,P020nb
A46688nb,pruppe,prupper,pruppa,pruppa,P001nb
A46688nb,pruppe,prupper,pruppet,pruppet,P010nb
A14116nb,feie,feier,feia,feia,P001nb
A14116nb,feie,feier,feiet,feiet,P010nb
A14116nb,feie,feier,feide,feid,P030nb
A27752nb,jogge,jogger,jogga,jogga,P001nb
A27752nb,jogge,jogger,jogget,jogget,P010nb
A65133nb,utby,utbyr,utbydde,utbydd,P040nb
A10536nb,dokksette,dokksetter,dokksatte,dokksatt,P106nb
A98107nb,aggregere,aggregerer,aggregerte,aggregert,P020nb
A3898nb,avsverge,avsverger,avsverga,avsverga,P001nb
A3898nb,avsverge,avsverger,avsverget,avsverget,P010nb
A49451nb,røyse,røyser,røyset,røyset,P010nb
A49451nb,røyse,røyser,røyste,røyst,P020nb
A18315nb,fråsse,fråsser,fråssa,fråssa,P001nb
A18315nb,fråsse,fråsser,fråsset,fråsset,P010nb
A18315nb,fråtse,fråtser,fråtsa,fråtsa,P001nb
A18315nb,fråtse,fråtser,fråtset,fråtset,P010nb
A48697nb,rite,riter,rita,rita,P001nb
A48697nb,rite,riter,ritet,ritet,P010nb
A46653nb,prove,prover,prova,prova,P001nb
A46653nb,prove,prover,provet,provet,P010nb
A29864nb,klaffe,klaffer,klaffa,klaffa,P001nb
A29864nb,klaffe,klaffer,klaffet,klaffet,P010nb
A17463nb,frakte,frakter,frakta,frakta,P001nb
A17463nb,frakte,frakter,fraktet,fraktet,P010nb
A13511nb,exe,exer,exa,exa,P001nb
A13511nb,exe,exer,exet,exet,P010nb
A19878nb,gjenoppblusse,gjenoppblusser,gjenoppblussa,gjenoppblussa,P001nb
A19878nb,gjenoppblusse,gjenoppblusser,gjenoppblusset,gjenoppblusset,P010nb
A54091nb,skøyte,skøyter,skøyta,skøyta,P001nb
A54091nb,skøyte,skøyter,skøytet,skøytet,P010nb
A29876nb,klake,klaker,klaka,klaka,P001nb
A29876nb,klake,klaker,klaket,klaket,P010nb
A60200nb,telemetrere,telemetrerer,telemetrerte,telemetrert,P020nb
A30490nb,knele,kneler,knelte,knelt,P020nb
A58461nb,surle,surler,surla,surla,P001nb
A58461nb,surle,surler,surlet,surlet,P010nb
A53581nb,skrible,skribler,skribla,skribla,P001nb
A53581nb,skrible,skribler,skriblet,skriblet,P010nb
A31073nb,kompostere,komposterer,komposterte,kompostert,P020nb
A42269nb,omvøle,omvøler,omvølte,omvølt,P020nb
A11582nb,døse,døser,døsa,døsa,P001nb
A11582nb,døse,døser,døset,døset,P010nb
A11582nb,døse,døser,døste,døst,P020nb
A57939nb,stutte,stutter,stutta,stutta,P001nb
A57939nb,stutte,stutter,stuttet,stuttet,P010nb
A3832nb,avslutte,avslutter,avslutta,avslutta,P001nb
A3832nb,avslutte,avslutter,avsluttet,avsluttet,P010nb
A9305nb,dataføre,datafører,dataførte,dataført,P020nb
A43521nb,overbetone,overbetoner,overbetona,overbetona,P001nb
A43521nb,overbetone,overbetoner,overbetonet,overbetonet,P010nb
A43521nb,overbetone,overbetoner,overbetonte,overbetont,P020nb
A14738nb,finhakke,finhakker,finhakka,finhakka,P001nb
A14738nb,finhakke,finhakker,finhakket,finhakket,P010nb
A50346nb,seede,seeder,seeda,seeda,P001nb
A50346nb,seede,seeder,seedet,seedet,P010nb
A44256nb,parodiere,parodierer,parodierte,parodiert,P020nb
A68193nb,videreutvikle,videreutvikler,videreutvikla,videreutvikla,P001nb
A68193nb,videreutvikle,videreutvikler,videreutviklet,videreutviklet,P010nb
A51512nb,sile,siler,silte,silt,P020nb
A33311nb,kvitte,kvitter,kvitta,kvitta,P001nb
A33311nb,kvitte,kvitter,kvittet,kvittet,P010nb
A30615nb,knustre,knustrer,knustra,knustra,P001nb
A30615nb,knustre,knustrer,knustret,knustret,P010nb
A55122nb,snerte,snerter,snerta,snerta,P001nb
A55122nb,snerte,snerter,snertet,snertet,P010nb
A57577nb,strebe,streber,streba,streba,P001nb
A57577nb,strebe,streber,strebet,strebet,P010nb
A44404nb,patentere,patenterer,patenterte,patentert,P020nb
A3365nb,avbetale,avbetaler,avbetalte,avbetalt,P020nb
A19804nb,gjenlegge,gjenlegger,gjenla,gjenlagt,P104nb
A20949nb,grille,griller,grilla,grilla,P001nb
A20949nb,grille,griller,grillet,grillet,P010nb
A14563nb,fike,fiker,fika,fika,P001nb
A14563nb,fike,fiker,fiket,fiket,P010nb
A14563nb,fike,fiker,fikte,fikt,P020nb
A7934nb,bråke,bråker,bråka,bråka,P001nb
A7934nb,bråke,bråker,bråket,bråket,P010nb
A7934nb,bråke,bråker,bråkte,bråkt,P020nb
A65859nb,utstøte,utstøter,utstøtte,utstøtt,P020nb
A65859nb,utstøyte,utstøyter,utstøytte,utstøytt,P020nb
A16334nb,forherde,forherder,forherda,forherda,P001nb
A16334nb,forherde,forherder,forherdet,forherdet,P010nb
A31083nb,komprimere,komprimerer,komprimerte,komprimert,P020nb
A12013nb,eksistere,eksisterer,eksisterte,eksistert,P020nb
A44878nb,piffe,piffer,piffa,piffa,P001nb
A44878nb,piffe,piffer,piffet,piffet,P010nb
A60489nb,testamentere,testamenterer,testamenterte,testamentert,P020nb
A12458nb,elske,elsker,elska,elska,P001nb
A12458nb,elske,elsker,elsket,elsket,P010nb
A14421nb,fernissere,fernisserer,fernisserte,fernissert,P020nb
A65786nb,utslynge,utslynger,utslynga,utslynga,P001nb
A65786nb,utslynge,utslynger,utslynget,utslynget,P010nb
A65786nb,utslynge,utslynger,utslyngte,utslyngt,P020nb
A61908nb,trappe,trapper,trappa,trappa,P001nb
A61908nb,trappe,trapper,trappet,trappet,P010nb
A61779nb,tralle,traller,tralla,tralla,P001nb
A61779nb,tralle,traller,trallet,trallet,P010nb
A65021nb,usynliggjøre,usynliggjør,usynliggjorde,usynliggjort,P126nb
A28665nb,kapunere,kapunerer,kapunerte,kapunert,P020nb
A3843nb,avsone,avsoner,avsona,avsona,P001nb
A3843nb,avsone,avsoner,avsonet,avsonet,P010nb
A3843nb,avsone,avsoner,avsonte,avsont,P020nb
A59505nb,tabbe,tabber,tabba,tabba,P001nb
A59505nb,tabbe,tabber,tabbet,tabbet,P010nb
A20277nb,glippe,glipper,glippa,glippa,P001nb
A20277nb,glippe,glipper,glippet,glippet,P010nb
A20277nb,glippe,glipper,glipte,glipt,P021nb
A24085nb,holne,holner,holna,holna,P001nb
A24085nb,holne,holner,holnet,holnet,P010nb
A49827nb,samarbeide,samarbeider,samarbeida,samarbeida,P001nb
A49827nb,samarbeide,samarbeider,samarbeidet,samarbeidet,P010nb
A49827nb,samarbeide,samarbeider,samarbeidde,samarbeidd,P030nb
A4970nb,begrunne,begrunner,begrunna,begrunna,P001nb
A4970nb,begrunne,begrunner,begrunnet,begrunnet,P010nb
A35281nb,lindre,lindrer,lindra,lindra,P001nb
A35281nb,lindre,lindrer,lindret,lindret,P010nb
A50918nb,senke,senker,senka,senka,P001nb
A50918nb,senke,senker,senket,senket,P010nb
A17294nb,forøde,forøder,forøda,forøda,P001nb
A17294nb,forøde,forøder,forødet,forødet,P010nb
A17294nb,forøde,forøder,forødte,forødt,P020nb
A16180nb,forestille,forestiller,forestilte,forestilt,P021nb
A51870nb,sjattere,sjatterer,sjatterte,sjattert,P020nb
A53910nb,skvale,skvaler,skvala,skvala,P001nb
A53910nb,skvale,skvaler,skvalet,skvalet,P010nb
A53910nb,skvale,skvaler,skvalte,skvalt,P020nb
A35989nb,lugge,lugger,lugga,lugga,P001nb
A35989nb,lugge,lugger,lugget,lugget,P010nb
A34798nb,lemmatisere,lemmatiserer,lemmatiserte,lemmatisert,P020nb
A58083nb,støtte,støtter,støtta,støtta,P001nb
A58083nb,støtte,støtter,støttet,støttet,P010nb
A66591nb,vansmekte,vansmekter,vansmekta,vansmekta,P001nb
A66591nb,vansmekte,vansmekter,vansmektet,vansmektet,P010nb
A32457nb,krysse,krysser,kryssa,kryssa,P001nb
A32457nb,krysse,krysser,krysset,krysset,P010nb
A2299nb,anvende,anvender,anvendte,anvendt,P020nb
A47227nb,rade,rader,rada,rada,P001nb
A47227nb,rade,rader,radet,radet,P010nb
A54807nb,smi,smir,smidde,smidd,P040nb
A7988nb,bue,buer,bua,bua,P001nb
A7988nb,bue,buer,buet,buet,P010nb
A7988nb,boge,boger,boga,boga,P001nb
A7988nb,boge,boger,boget,boget,P010nb
A48590nb,rime,rimer,rima,rima,P001nb
A48590nb,rime,rimer,rimet,rimet,P010nb
A15337nb,flerdoble,flerdobler,flerdobla,flerdobla,P001nb
A15337nb,flerdoble,flerdobler,flerdoblet,flerdoblet,P010nb
A11240nb,dusje,dusjer,dusja,dusja,P001nb
A11240nb,dusje,dusjer,dusjet,dusjet,P010nb
A48278nb,respektere,respekterer,respekterte,respektert,P020nb
A62887nb,tupere,tuperer,tuperte,tupert,P020nb
A30159nb,klisse,klisser,klissa,klissa,P001nb
A30159nb,klisse,klisser,klisset,klisset,P010nb
A56644nb,stampe,stamper,stampa,stampa,P001nb
A56644nb,stampe,stamper,stampet,stampet,P010nb
A56060nb,spille,spiller,spilte,spilt,P021nb
A43728nb,oversette,oversetter,oversatte,oversatt,P106nb
A16443nb,forkue,forkuer,forkua,forkua,P001nb
A16443nb,forkue,forkuer,forkuet,forkuet,P010nb
A16501nb,forlyste,forlyster,forlysta,forlysta,P001nb
A16501nb,forlyste,forlyster,forlystet,forlystet,P010nb
A1252nb,æreskjelle,æreskjeller,æreskjelte,æreskjelt,P021nb
A39910nb,møte,møter,møtte,møtt,P020nb
A42130nb,omkalfatre,omkalfatrer,omkalfatra,omkalfatra,P001nb
A42130nb,omkalfatre,omkalfatrer,omkalfatret,omkalfatret,P010nb
A63331nb,tyvtitte,tyvtitter,tyvtitta,tyvtitta,P001nb
A63331nb,tyvtitte,tyvtitter,tyvtittet,tyvtittet,P010nb
A63331nb,tjuvtitte,tjuvtitter,tjuvtitta,tjuvtitta,P001nb
A63331nb,tjuvtitte,tjuvtitter,tjuvtittet,tjuvtittet,P010nb
A25309nb,høyne,høyner,høyna,høyna,P001nb
A25309nb,høyne,høyner,høynet,høynet,P010nb
A53505nb,skrape,skraper,skrapa,skrapa,P001nb
A53505nb,skrape,skraper,skrapet,skrapet,P010nb
A53505nb,skrape,skraper,skrapte,skrapt,P020nb
A39844nb,mønje,mønjer,mønja,mønja,P001nb
A39844nb,mønje,mønjer,mønjet,mønjet,P010nb
A46008nb,prente,prenter,prenta,prenta,P001nb
A46008nb,prente,prenter,prentet,prentet,P010nb
A69618nb,yre,yrer,yrte,yrt,P020nb
A56401nb,sprute,spruter,spruta,spruta,P001nb
A56401nb,sprute,spruter,sprutet,sprutet,P010nb
A57874nb,stue,stuer,stua,stua,P001nb
A57874nb,stue,stuer,stuet,stuet,P010nb
A51888nb,sjekke,sjekker,sjekka,sjekka,P001nb
A51888nb,sjekke,sjekker,sjekket,sjekket,P010nb
A5469nb,beskikke,beskikker,beskikka,beskikka,P001nb
A5469nb,beskikke,beskikker,beskikket,beskikket,P010nb
A26721nb,innsuge,innsuger,innsuga,innsuga,P001nb
A26721nb,innsuge,innsuger,innsuget,innsuget,P010nb
A26721nb,innsuge,innsuger,innsugde,innsugd,P030nb
A42581nb,oppnå,oppnår,oppnådde,oppnådd,P040nb
A25013nb,hyre,hyrer,hyra,hyra,P001nb
A25013nb,hyre,hyrer,hyret,hyret,P010nb
A25013nb,hyre,hyrer,hyrte,hyrt,P020nb
A46627nb,protestere,protesterer,protesterte,protestert,P020nb
A45899nb,prale,praler,pralet,pralet,P010nb
A45899nb,prale,praler,pralte,pralt,P020nb
A47591nb,rave,raver,rava,rava,P001nb
A47591nb,rave,raver,ravet,ravet,P010nb
A59301nb,sømme,sømmer,sømma,sømma,P002nb
A59301nb,sømme,sømmer,sømmet,sømmet,P010nb
A59301nb,sømme,sømmer,sømte,sømt,P022nb
A2467nb,arbeide,arbeider,arbeida,arbeida,P001nb
A2467nb,arbeide,arbeider,arbeidet,arbeidet,P010nb
A2467nb,arbeide,arbeider,arbeidde,arbeidd,P030nb
A53942nb,sky,skyr,skydde,skydd,P040nb
A65658nb,utringe,utringer,utringa,utringa,P001nb
A65658nb,utringe,utringer,utringet,utringet,P010nb
A35376nb,lisitere,lisiterer,lisiterte,lisitert,P020nb
A36025nb,lukte,lukter,lukta,lukta,P001nb
A36025nb,lukte,lukter,luktet,luktet,P010nb
A37980nb,mergle,mergler,mergla,mergla,P001nb
A37980nb,mergle,mergler,merglet,merglet,P010nb
A65638nb,utrede,utreder,utreda,utreda,P001nb
A65638nb,utrede,utreder,utredet,utredet,P010nb
A8052nb,buksere,bukserer,bukserte,buksert,P020nb
A39446nb,mulle,muller,mulla,mulla,P001nb
A39446nb,mulle,muller,mullet,mullet,P010nb
A57034nb,stensilere,stensilerer,stensilerte,stensilert,P020nb
A47502nb,rasere,raserer,raserte,rasert,P020nb
A15197nb,flagre,flagrer,flagra,flagra,P001nb
A15197nb,flagre,flagrer,flagret,flagret,P010nb
A11153nb,dumpe,dumper,dumpa,dumpa,P001nb
A11153nb,dumpe,dumper,dumpet,dumpet,P010nb
A7558nb,briske,brisker,briska,briska,P001nb
A7558nb,briske,brisker,brisket,brisket,P010nb
A24251nb,hospitere,hospiterer,hospiterte,hospitert,P020nb
A30026nb,kleime,kleimer,kleimte,kleimt,P020nb
A48284nb,respirere,respirerer,respirerte,respirert,P020nb
A29172nb,kidnappe,kidnapper,kidnappa,kidnappa,P001nb
A29172nb,kidnappe,kidnapper,kidnappet,kidnappet,P010nb
A58343nb,summe,summer,summa,summa,P002nb
A58343nb,summe,summer,summet,summet,P010nb
A15393nb,flikke,flikker,flikka,flikka,P001nb
A15393nb,flikke,flikker,flikket,flikket,P010nb
A60920nb,tilskjøte,tilskjøter,tilskjøta,tilskjøta,P001nb
A60920nb,tilskjøte,tilskjøter,tilskjøtet,tilskjøtet,P010nb
A60920nb,tilskjøte,tilskjøter,tilskjøtte,tilskjøtt,P020nb
A24686nb,huske,husker,huska,huska,P001nb
A24686nb,huske,husker,husket,husket,P010nb
A36610nb,make,maker,maka,maka,P001nb
A36610nb,make,maker,maket,maket,P010nb
A36610nb,make,maker,makte,makt,P020nb
A55812nb,spante,spanter,spanta,spanta,P001nb
A55812nb,spante,spanter,spantet,spantet,P010nb
A3127nb,attakkere,attakkerer,attakkerte,attakkert,P020nb
A12151nb,ekstensivere,ekstensiverer,ekstensiverte,ekstensivert,P020nb
A61153nb,titulere,titulerer,titulerte,titulert,P020nb
A22095nb,halvsåle,halvsåler,halvsåla,halvsåla,P001nb
A22095nb,halvsåle,halvsåler,halvsålet,halvsålet,P010nb
A22095nb,halvsåle,halvsåler,halvsålte,halvsålt,P020nb
A58754nb,svine,sviner,svina,svina,P001nb
A58754nb,svine,sviner,svinet,svinet,P010nb
A58754nb,svine,sviner,svinte,svint,P020nb
A25179nb,hølje,høljer,hølja,hølja,P001nb
A25179nb,hølje,høljer,høljet,høljet,P010nb
A24943nb,hykle,hykler,hykla,hykla,P001nb
A24943nb,hykle,hykler,hyklet,hyklet,P010nb
A31605nb,koreografere,koreograferer,koreograferte,koreografert,P020nb
A23101nb,helstøpe,helstøper,helstøpte,helstøpt,P020nb
A23101nb,heilstøpe,heilstøper,heilstøpte,heilstøpt,P020nb
A23101nb,heilstøype,heilstøyper,heilstøypte,heilstøypt,P020nb
A23101nb,helstøype,helstøyper,helstøypte,helstøypt,P020nb
A30841nb,kollidere,kolliderer,kolliderte,kollidert,P020nb
A63551nb,tårne,tårner,tårna,tårna,P001nb
A63551nb,tårne,tårner,tårnet,tårnet,P010nb
A24160nb,hope,hoper,hopa,hopa,P001nb
A24160nb,hope,hoper,hopet,hopet,P010nb
A49365nb,rømme,rømmer,rømma,rømma,P002nb
A49365nb,rømme,rømmer,rømmet,rømmet,P010nb
A100396nb,arbitrere,arbitrerer,arbitrerte,arbitrert,P020nb
A20111nb,glasere,glaserer,glaserte,glasert,P020nb
A55800nb,spanke,spanker,spanka,spanka,P001nb
A55800nb,spanke,spanker,spanket,spanket,P010nb
A25865nb,imaginere,imaginerer,imaginerte,imaginert,P020nb
A3894nb,avstøpe,avstøper,avstøpte,avstøpt,P020nb
A32187nb,krisle,krisler,krisla,krisla,P001nb
A32187nb,krisle,krisler,krislet,krislet,P010nb
A32187nb,kritle,kritler,kritla,kritla,P001nb
A32187nb,kritle,kritler,kritlet,kritlet,P010nb
A17295nb,forøke,forøker,forøka,forøka,P001nb
A17295nb,forøke,forøker,forøket,forøket,P010nb
A17295nb,forøke,forøker,forøkte,forøkt,P020nb
A52998nb,skjelle,skjeller,skjelte,skjelt,P021nb
A35450nb,live,liver,livde,livd,P030nb
A50125nb,sanksjonere,sanksjonerer,sanksjonerte,sanksjonert,P020nb
A47128nb,påskynde,påskynder,påskynda,påskynda,P001nb
A47128nb,påskynde,påskynder,påskyndet,påskyndet,P010nb
A47128nb,påskynde,påskynder,påskyndte,påskyndt,P020nb
A465nb,akkordere,akkorderer,akkorderte,akkordert,P020nb
A30479nb,kneise,kneiser,kneiste,kneist,P020nb
A5679nb,betvile,betviler,betvilte,betvilt,P020nb
A40827nb,nikke,nikker,nikka,nikka,P001nb
A40827nb,nikke,nikker,nikket,nikket,P010nb
A26633nb,innrømme,innrømmer,innrømma,innrømma,P002nb
A26633nb,innrømme,innrømmer,innrømmet,innrømmet,P010nb
A26633nb,innrømme,innrømmer,innrømte,innrømt,P022nb
A52533nb,skare,skarer,skara,skara,P001nb
A52533nb,skare,skarer,skaret,skaret,P010nb
A44154nb,paralysere,paralyserer,paralyserte,paralysert,P020nb
A9981nb,diagnostisere,diagnostiserer,diagnostiserte,diagnostisert,P020nb
A42470nb,opphøre,opphører,opphørte,opphørt,P020nb
A10691nb,dovne,dovner,dovna,dovna,P001nb
A10691nb,dovne,dovner,dovnet,dovnet,P010nb
A24742nb,husvale,husvaler,husvalte,husvalt,P020nb
A53399nb,skolme,skolmer,skolma,skolma,P001nb
A53399nb,skolme,skolmer,skolmet,skolmet,P010nb
A53480nb,skrakle,skrakler,skrakla,skrakla,P001nb
A53480nb,skrakle,skrakler,skraklet,skraklet,P010nb
A3118nb,atspre,atsprer,atspredde,atspredd,P040nb
A3118nb,atspre,atsprer,atspredte,atspredt,P042nb
A3118nb,adspre,adsprer,adspredde,adspredd,P040nb
A3118nb,adspre,adsprer,adspredte,adspredt,P042nb
A3118nb,adsprede,adspreder,adspredte,adspredt,P020nb
A3118nb,adsprede,adspreder,adspredde,adspredd,P030nb
A3118nb,atsprede,atspreder,atspredte,atspredt,P020nb
A3118nb,atsprede,atspreder,atspredde,atspredd,P030nb
A5421nb,berte,berter,berta,berta,P001nb
A5421nb,berte,berter,bertet,bertet,P010nb
A42578nb,oppnevne,oppnevner,oppnevnte,oppnevnt,P020nb
A56575nb,staffere,stafferer,stafferte,staffert,P020nb
A3923nb,avtrappe,avtrapper,avtrappa,avtrappa,P001nb
A3923nb,avtrappe,avtrapper,avtrappet,avtrappet,P010nb
A63889nb,uføretrygde,uføretrygder,uføretrygda,uføretrygda,P001nb
A63889nb,uføretrygde,uføretrygder,uføretrygdet,uføretrygdet,P010nb
A3449nb,avfatte,avfatter,avfatta,avfatta,P001nb
A3449nb,avfatte,avfatter,avfattet,avfattet,P010nb
A17440nb,fraflytte,fraflytter,fraflytta,fraflytta,P001nb
A17440nb,fraflytte,fraflytter,fraflyttet,fraflyttet,P010nb
A7732nb,brumle,brumler,brumla,brumla,P001nb
A7732nb,brumle,brumler,brumlet,brumlet,P010nb
A35052nb,levre,levrer,levra,levra,P001nb
A35052nb,levre,levrer,levret,levret,P010nb
A33520nb,lagge,lagger,lagga,lagga,P001nb
A33520nb,lagge,lagger,lagget,lagget,P010nb
A43986nb,panegyrere,panegyrerer,panegyrerte,panegyrert,P020nb
A26607nb,innpode,innpoder,innpoda,innpoda,P001nb
A26607nb,innpode,innpoder,innpodet,innpodet,P010nb
A15937nb,forbanne,forbanner,forbanna,forbanna,P001nb
A15937nb,forbanne,forbanner,forbannet,forbannet,P010nb
A15937nb,forbanne,forbanner,forbante,forbant,P021nb
A15473nb,florere,florerer,florerte,florert,P020nb
A11233nb,duse,duser,duste,dust,P020nb
A46314nb,privilegere,privilegerer,privilegerte,privilegert,P020nb
A21043nb,grope,groper,gropa,gropa,P001nb
A21043nb,grope,groper,gropet,gropet,P010nb
A2745nb,arrestere,arresterer,arresterte,arrestert,P020nb
A58704nb,svi,svir,svidde,svidd,P040nb
A64278nb,undereksponere,undereksponerer,undereksponerte,undereksponert,P020nb
A10773nb,drasse,drasser,drassa,drassa,P001nb
A10773nb,drasse,drasser,drasset,drasset,P010nb
A69522nb,xerografere,xerograferer,xerograferte,xerografert,P020nb
A99199nb,eksotisere,eksotiserer,eksotiserte,eksotisert,P020nb
A61829nb,transformere,transformerer,transformerte,transformert,P020nb
A45396nb,pokre,pokrer,pokra,pokra,P001nb
A45396nb,pokre,pokrer,pokret,pokret,P010nb
A47738nb,referere,refererer,refererte,referert,P020nb
A36412nb,lystre,lystrer,lystra,lystra,P001nb
A36412nb,lystre,lystrer,lystret,lystret,P010nb
A57623nb,strenge,strenger,strenga,strenga,P001nb
A57623nb,strenge,strenger,strenget,strenget,P010nb
A26658nb,innsikte,innsikter,innsikta,innsikta,P001nb
A26658nb,innsikte,innsikter,innsiktet,innsiktet,P010nb
A8534nb,børsnotere,børsnoterer,børsnoterte,børsnotert,P020nb
A48113nb,renne,renner,rente,rent,P021nb
A21192nb,grunnsette,grunnsetter,grunnsatte,grunnsatt,P106nb
A15869nb,folle,foller,folla,folla,P001nb
A15869nb,folle,foller,follet,follet,P010nb
A19301nb,gaule,gauler,gaula,gaula,P001nb
A19301nb,gaule,gauler,gaulet,gaulet,P010nb
A19301nb,gaule,gauler,gaulte,gault,P020nb
A5006nb,beherske,behersker,beherska,beherska,P001nb
A5006nb,beherske,behersker,behersket,behersket,P010nb
A7978nb,budsende,budsender,budsendte,budsendt,P020nb
